날짜,가격_만원,전용면적_㎡,층,건축년도,단지명,도시,행정구역,년,월,만원_per_㎡,경과년수
2023-05-20,32000,45.9078,4,2001,부영2차,제주시,제주시,2023,5,697.0493031685247,22
2023-05-22,28500,84.92,6,2013,다올해피죤,제주시,제주시,2023,5,335.6099858690532,10
2023-05-22,9500,59.94,5,1992,신생훼밀리,서귀포시,서귀포시,2023,5,158.49182515849182,31
2023-05-22,23500,84.97,10,2005,대성뉴본,서귀포시,서귀포시,2023,5,276.56820054136756,18
2023-05-22,22700,53.89,1,1992,수선화(70)1차,제주시,제주시,2023,5,421.2284282798293,31
2023-05-22,26500,84.91,3,2011,아이진,제주시,제주시,2023,5,312.09515958073257,12
2023-05-22,33500,84.776,8,2012,극동오벨리스크3차,제주시,제주시,2023,5,395.1590072662074,11
2023-05-22,70000,110.9718,7,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2023,5,630.7908856123807,6
2023-05-22,12400,21.2369,6,2018,블루파크시티,제주시,제주시,2023,5,583.8893623833987,5
2023-05-23,24000,76.28,3,1993,미화,제주시,제주시,2023,5,314.6303093864709,30
2023-05-23,23500,63.68,1,2017,다온팰리스아파트,제주시,제주시,2023,5,369.0326633165829,6
2023-05-23,8400,28.9,5,2012,미도스카이빌,제주시,제주시,2023,5,290.6574394463668,11
2023-05-23,56900,47.33,3,1985,주공1,제주시,제주시,2023,5,1202.197337840693,38
2023-05-23,27000,72.46,6,1994,세기3차,제주시,제주시,2023,5,372.6193762075628,29
2023-05-23,80000,84.67,9,2011,이도한일베라체,제주시,제주시,2023,5,944.8446911538915,12
2023-05-23,25000,59.58,6,2001,탐라빌,제주시,제주시,2023,5,419.6038939241356,22
2023-05-23,6500,30.72,7,2003,미광스카이빌라,서귀포시,서귀포시,2023,5,211.58854166666669,20
2023-05-23,39600,84.9873,6,2001,부영(2차),제주시,제주시,2023,5,465.95197164752847,22
2023-05-23,118000,115.1601,10,2014,노형2차아이파크,제주시,제주시,2023,5,1024.6604509721683,9
2023-05-24,54000,59.9799,5,2019,노형해모로루엔,제주시,제주시,2023,5,900.3016010363472,4
2023-05-24,42000,84.9873,7,2001,부영(2차),제주시,제주시,2023,5,494.191485080712,22
2023-05-24,33500,84.01,5,2016,도두네오하임주상복합A동,제주시,제주시,2023,5,398.76205213665037,7
2023-05-24,9000,49.4367,2,2001,"진우파크빌(101,102동)",서귀포시,서귀포시,2023,5,182.05098641292804,22
2023-05-24,29000,76.8842,5,2018,외도제이힐,제주시,제주시,2023,5,377.1906321454863,5
2023-05-24,63000,75.014,2,2001,대림이편한세상1차,제주시,제주시,2023,5,839.8432292638707,22
2023-05-24,8500,27.06,9,2011,연동아이진빌,제주시,제주시,2023,5,314.1167775314117,12
2023-05-24,50000,84.3616,2,2013,제주삼화사랑으로부영3차,제주시,제주시,2023,5,592.6867200242765,10
2023-05-24,43500,84.42,4,2023,봉개뜨래별,제주시,제주시,2023,5,515.2807391613362,0
2023-05-24,26500,46.32,4,1990,염광,제주시,제주시,2023,5,572.1070811744387,33
2023-05-24,63000,75.014,2,2001,대림이편한세상1차,제주시,제주시,2023,5,839.8432292638707,22
2023-05-25,16400,57.72,6,1993,이화1차,제주시,제주시,2023,5,284.1302841302841,30
2023-05-25,33000,84.89,2,2016,중문남해오네뜨오션힐,서귀포시,서귀포시,2023,5,388.7383672988573,7
2023-05-25,51000,84.991,5,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2023,5,600.0635361391206,6
2023-05-25,70000,80.6583,12,2001,부영1차,제주시,제주시,2023,5,867.8586084755073,22
2023-05-25,32000,83.521,3,2017,로잔팰리스,제주시,제주시,2023,5,383.13717508171595,6
2023-05-26,62000,84.9728,10,2016,연동뜨레모아,제주시,제주시,2023,5,729.6452511862619,7
2023-05-26,36000,59.98,5,2013,제주서귀포혁신도시엘에이치1단지,서귀포시,서귀포시,2023,5,600.2000666888963,10
2023-05-26,6850,21.7292,2,2011,도령해든빌,제주시,제주시,2023,5,315.2440034607809,12
2023-05-26,61000,84.9508,6,2001,부영3차,제주시,제주시,2023,5,718.0626904043281,22
2023-05-26,29000,81.877,2,2017,이호엘리시아아파트,제주시,제주시,2023,5,354.1898213173419,6
2023-05-26,75500,84.9963,9,2003,중흥에스클래스,제주시,제주시,2023,5,888.2739601606187,20
2023-05-27,50000,84.991,3,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2023,5,588.2975844501183,6
2023-05-27,50500,84.9297,8,2016,서귀포강정지구3블럭중흥에스-클래스,서귀포시,서귀포시,2023,5,594.6094240295209,7
2023-05-27,70400,110.9718,6,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2023,5,634.3954049587372,6
2023-05-27,22000,108.75,3,1991,삼아,서귀포시,서귀포시,2023,5,202.29885057471265,32
2023-05-27,53000,59.56,3,2001,해오름,제주시,제주시,2023,5,889.8589657488246,22
2023-05-28,39500,84.907,8,2023,캐슬휘닉스더퍼스트,서귀포시,서귀포시,2023,5,465.21488216519253,0
2023-05-28,39000,73.33,5,2019,삼양민형파인즈,제주시,제주시,2023,5,531.8423564707487,4
2023-05-29,26500,84.63,6,2016,삼영노블리안아파트2차,제주시,한림읍,2023,5,313.1277324825712,7
2023-05-29,39500,84.907,8,2023,캐슬휘닉스더퍼스트,서귀포시,서귀포시,2023,5,465.21488216519253,0
2023-05-29,28500,84.8239,1,2017,호근동코아루오션뷰,서귀포시,서귀포시,2023,5,335.9902103062934,6
2023-05-29,27000,84.56,1,2016,해누리2차아파트,서귀포시,대정읍,2023,5,319.2999053926206,7
2023-05-29,48500,84.7938,6,2017,제주첨단꿈에그린2단지아파트,제주시,제주시,2023,5,571.9757812481573,6
2023-05-29,28500,77.8768,4,2016,아름지운아파트,제주시,제주시,2023,5,365.9626486964025,7
2023-05-30,29300,60.0674,4,2021,천마에버하임오션,제주시,제주시,2023,5,487.78538774776337,2
2023-05-30,75000,76.6417,14,2019,노형해모로루엔,제주시,제주시,2023,5,978.5795461217588,4
2023-05-30,23500,51.88,3,2003,중문푸른마을,서귀포시,서귀포시,2023,5,452.96838858905164,20
2023-05-30,41500,84.94,1,2015,HausD블루오션,서귀포시,서귀포시,2023,5,488.5801742406405,8
2023-05-30,39800,84.9873,5,2001,부영(2차),제주시,제주시,2023,5,468.30526443362714,22
2023-05-30,35000,77.4,12,2013,코스모스태홍누리안5차,제주시,제주시,2023,5,452.1963824289405,10
2023-05-30,56500,84.647,3,2005,도남1차e-편한세상,제주시,제주시,2023,5,667.4778787198601,18
2023-05-31,22000,62.35,6,2017,제주오션스카이,서귀포시,서귀포시,2023,5,352.8468323977546,6
2023-05-31,15500,84.24,2,1992,장안아파트101동102동,서귀포시,서귀포시,2023,5,183.99810066476735,31
2023-05-31,51400,49.22,3,1985,주공1,제주시,제주시,2023,5,1044.2909386428282,38
2023-05-31,25700,84.94,6,2013,금강라이프빌2차,서귀포시,서귀포시,2023,5,302.5665175417942,10
2023-05-31,37000,84.32,10,2013,에코빌리지Ⅲ,제주시,제주시,2023,5,438.8045540796964,10
2023-05-31,22000,62.35,6,2017,제주오션스카이,서귀포시,서귀포시,2023,5,352.8468323977546,6
2023-06-01,12800,33.44,1,2001,미듬리드빌원룸,제주시,제주시,2023,6,382.7751196172249,22
2023-06-01,20600,42.75,3,1984,유나이티드,제주시,제주시,2023,6,481.87134502923976,39
2023-06-01,20800,84.75,3,2013,네스트힐,서귀포시,서귀포시,2023,6,245.42772861356931,10
2023-06-01,45800,73.9049,8,2013,제주삼화사랑으로부영1차,제주시,제주시,2023,6,619.7153368721154,10
2023-06-01,31500,45.9078,4,2001,부영2차,제주시,제주시,2023,6,686.1579078065165,22
2023-06-01,30500,84.15,6,1996,세기7차,제주시,제주시,2023,6,362.448009506833,27
2023-06-01,17000,84.84,2,1992,한아맨션,제주시,제주시,2023,6,200.37718057520036,31
2023-06-02,36000,84.0,8,2019,해밀타운,제주시,제주시,2023,6,428.57142857142856,4
2023-06-02,11800,74.97,5,1992,대유,제주시,제주시,2023,6,157.39629185007337,31
2023-06-02,11800,74.97,5,1992,대유,제주시,제주시,2023,6,157.39629185007337,31
2023-06-02,14000,84.69,2,1992,신생훼밀리,서귀포시,서귀포시,2023,6,165.30877317274766,31
2023-06-02,50000,84.9789,9,2017,서귀포강정골드클래스,서귀포시,서귀포시,2023,6,588.3813511353995,6
2023-06-02,18500,57.13,3,2019,더그라벨아파트,서귀포시,대정읍,2023,6,323.8228601435323,4
2023-06-02,21000,79.8388,2,2003,동홍반석아르미,서귀포시,서귀포시,2023,6,263.0300054610039,20
2023-06-03,52300,77.6801,3,2020,노형벽강하이본타워7차,제주시,제주시,2023,6,673.2741075256083,3
2023-06-03,40500,84.75,9,2009,엘리시아,제주시,제주시,2023,6,477.87610619469024,14
2023-06-03,35500,84.4434,2,2022,포스트동홍2차아파트,서귀포시,서귀포시,2023,6,420.39993652553073,1
2023-06-03,34800,84.3708,4,2013,지오빌Ⅱ-2차,서귀포시,서귀포시,2023,6,412.46497603436256,10
2023-06-04,60000,75.05,4,2001,현대아이파크,제주시,제주시,2023,6,799.4670219853431,22
2023-06-05,26600,84.5887,5,2015,네오하임6차,제주시,제주시,2023,6,314.4628064977946,8
2023-06-05,82500,84.9071,5,2014,노형2차아이파크,제주시,제주시,2023,6,971.6501917978591,9
2023-06-05,11100,59.7,4,1993,민우중문,서귀포시,서귀포시,2023,6,185.92964824120602,30
2023-06-05,82500,84.9071,5,2014,노형2차아이파크,제주시,제주시,2023,6,971.6501917978591,9
2023-06-05,60000,84.98,5,2006,노형뜨란채,제주시,제주시,2023,6,706.0484819957637,17
2023-06-05,21000,84.23,4,2013,Skyblue천지인,서귀포시,서귀포시,2023,6,249.31734536388458,10
2023-06-05,40000,84.72,6,2010,제주하귀휴먼시아1단지,제주시,애월읍,2023,6,472.14353163361665,13
2023-06-05,34800,84.3708,4,2013,지오빌Ⅱ-2차,서귀포시,서귀포시,2023,6,412.46497603436256,10
2023-06-06,13900,59.55,4,1995,미화2차,제주시,제주시,2023,6,233.41729638958859,28
2023-06-06,49000,84.7938,2,2017,제주첨단꿈에그린2단지아파트,제주시,제주시,2023,6,577.872438786798,6
2023-06-06,51500,84.3616,6,2013,제주삼화사랑으로부영2차,제주시,제주시,2023,6,610.4673216250047,10
2023-06-07,45000,84.72,8,2010,제주하귀휴먼시아2단지,제주시,애월읍,2023,6,531.1614730878186,13
2023-06-07,4500,15.86,2,2012,윙스스카이,서귀포시,서귀포시,2023,6,283.7326607818411,11
2023-06-07,54000,84.94,11,2015,HausD블루오션,서귀포시,서귀포시,2023,6,635.7428773251708,8
2023-06-07,29300,60.0674,4,2021,천마에버하임오션,제주시,제주시,2023,6,487.78538774776337,2
2023-06-07,48000,84.7938,5,2018,제주첨단꿈에그린3단지아파트,제주시,제주시,2023,6,566.0791237095165,5
2023-06-07,33300,77.2169,4,2018,더팰리스8차,제주시,제주시,2023,6,431.25274389414756,5
2023-06-08,16000,48.125,4,2012,이담세띠앙,제주시,제주시,2023,6,332.46753246753246,11
2023-06-08,11800,84.87,5,1991,영신,제주시,한림읍,2023,6,139.03617297042535,32
2023-06-08,65000,84.9508,8,2001,부영5차,제주시,제주시,2023,6,765.1487684636284,22
2023-06-09,25000,84.9,1,2012,동남한올레,서귀포시,서귀포시,2023,6,294.4640753828033,11
2023-06-09,6500,25.478,4,2002,제동블레시드빌,제주시,제주시,2023,6,255.12206609623988,21
2023-06-10,25700,59.933,11,2000,외도부영1차,제주시,제주시,2023,6,428.81217359384647,23
2023-06-10,6000,20.655,4,2014,스마트블루빌,서귀포시,서귀포시,2023,6,290.4865649963689,9
2023-06-10,35000,45.9078,10,2001,부영2차,제주시,제주시,2023,6,762.3976753405739,22
2023-06-10,34500,83.16,3,2013,오라위더스빌,제주시,제주시,2023,6,414.86291486291486,10
2023-06-10,30000,84.9979,3,2016,제주한림코아루,제주시,한림읍,2023,6,352.9498964092054,7
2023-06-10,30000,84.9979,3,2016,제주한림코아루,제주시,한림읍,2023,6,352.9498964092054,7
2023-06-10,53500,84.3616,4,2013,제주삼화사랑으로부영3차,제주시,제주시,2023,6,634.1747904259759,10
2023-06-10,36000,84.9962,9,2013,해마루풍경101동,제주시,제주시,2023,6,423.54834686727173,10
2023-06-11,55000,84.3616,6,2013,제주삼화사랑으로부영5차,제주시,제주시,2023,6,651.9553920267041,10
2023-06-11,55000,84.3616,6,2013,제주삼화사랑으로부영5차,제주시,제주시,2023,6,651.9553920267041,10
2023-06-12,33500,69.1806,10,2020,외도위산엘리시움,제주시,제주시,2023,6,484.2398013315872,3
2023-06-12,22000,46.32,5,1990,염광,제주시,제주시,2023,6,474.95682210708117,33
2023-06-12,50500,84.991,9,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2023,6,594.1805602946195,6
2023-06-12,23500,49.896,8,2000,외도부영1차,제주시,제주시,2023,6,470.9796376463043,23
2023-06-12,19000,47.56,4,2019,해밀마루,제주시,제주시,2023,6,399.49537426408745,4
2023-06-12,58250,84.9297,5,2016,서귀포강정지구3블럭중흥에스-클래스,서귀포시,서귀포시,2023,6,685.861365340982,7
2023-06-13,80000,120.9434,5,2006,중흥에스클래스(미리내마을),제주시,제주시,2023,6,661.4664380197679,17
2023-06-13,26400,59.97,2,2003,중문푸른마을,서귀포시,서귀포시,2023,6,440.22011005502753,20
2023-06-13,19300,49.87,1,1999,주공5차(동홍5차),서귀포시,서귀포시,2023,6,387.0062161620213,24
2023-06-13,41000,84.72,5,2010,제주하귀휴먼시아2단지,제주시,애월읍,2023,6,483.94711992445707,13
2023-06-13,16200,59.4557,4,2002,"태봉그린피아(101,102,103동)",서귀포시,서귀포시,2023,6,272.4717731016538,21
2023-06-13,20000,78.35,5,2000,삼양토성,제주시,제주시,2023,6,255.26483726866627,23
2023-06-14,19500,59.9,3,1994,세기3차,제주시,제주시,2023,6,325.54257095158596,29
2023-06-14,33700,84.89,1,2016,중문남해오네뜨오션힐,서귀포시,서귀포시,2023,6,396.9843326658028,7
2023-06-14,32000,84.98,3,2013,아이린2차,제주시,제주시,2023,6,376.5591903977406,10
2023-06-14,27000,84.7,9,2004,태성리치빌,제주시,제주시,2023,6,318.7721369539551,19
2023-06-14,27000,83.15,10,2003,재형파크빌,제주시,제주시,2023,6,324.7143716175586,20
2023-06-14,57500,84.9297,12,2016,서귀포강정지구3블럭중흥에스-클래스,서귀포시,서귀포시,2023,6,677.0305323108406,7
2023-06-14,30000,84.8197,3,2012,가나휘닉스Ⅱ,제주시,제주시,2023,6,353.69141838511575,11
2023-06-14,27000,59.933,9,2000,외도부영1차,제주시,제주시,2023,6,450.5030617522901,23
2023-06-14,17000,59.986,6,1995,신세계에덴,제주시,제주시,2023,6,283.3994598739706,28
2023-06-14,23000,67.04,3,1994,세기3차,제주시,제주시,2023,6,343.07875894988064,29
2023-06-15,62300,84.3616,8,2013,제주삼화사랑으로부영3차,제주시,제주시,2023,6,738.4876531502485,10
2023-06-15,43500,66.4409,9,2013,제주삼화사랑으로부영3차,제주시,제주시,2023,6,654.7171997971129,10
2023-06-15,62300,84.3616,8,2013,제주삼화사랑으로부영3차,제주시,제주시,2023,6,738.4876531502485,10
2023-06-15,52450,84.9297,9,2016,서귀포강정지구3블럭중흥에스-클래스,서귀포시,서귀포시,2023,6,617.5695899078886,7
2023-06-15,52000,84.991,8,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2023,6,611.829487828123,6
2023-06-15,23700,51.88,2,2003,중문푸른마을,서귀포시,서귀포시,2023,6,456.82343870470316,20
2023-06-15,23400,71.3164,5,2018,리움아파트,제주시,애월읍,2023,6,328.1152722234998,5
2023-06-15,50000,84.94,5,2015,HausD블루오션,서귀포시,서귀포시,2023,6,588.650812338121,8
2023-06-15,25000,59.9,1,1994,노형수선화,제주시,제주시,2023,6,417.3622704507513,29
2023-06-15,89000,135.82,2,2011,이도한일베라체,제주시,제주시,2023,6,655.2790457959064,12
2023-06-15,27000,84.856,1,1995,신세계에덴,제주시,제주시,2023,6,318.1861035165457,28
2023-06-16,11000,58.2203,4,2002,미듬하나로(도련),제주시,제주시,2023,6,188.93753553313877,21
2023-06-16,17300,46.2,2,1995,미화2차,제주시,제주시,2023,6,374.45887445887445,28
2023-06-16,50600,59.957,10,2002,중흥에스클래스,제주시,제주시,2023,6,843.9381556782361,21
2023-06-16,18000,39.69,1,1990,주공2(동홍2),서귀포시,서귀포시,2023,6,453.514739229025,33
2023-06-16,23000,84.75,4,1992,용두암현대3,제주시,제주시,2023,6,271.38643067846607,31
2023-06-16,25500,59.58,2,1996,성환그린1차,제주시,제주시,2023,6,427.9959718026183,27
2023-06-16,43572,72.8524,12,2020,제주연동중흥S-클래스,제주시,제주시,2023,6,598.0859930489593,3
2023-06-16,35000,84.89,4,2016,중문남해오네뜨오션힐,서귀포시,서귀포시,2023,6,412.29826834727294,7
2023-06-17,19800,47.71,4,2019,해밀마루,제주시,제주시,2023,6,415.0073359882624,4
2023-06-17,34000,59.93,5,1998,"화북주공2,3단지",제주시,제주시,2023,6,567.3285499749708,25
2023-06-17,32000,81.1206,8,2011,뜨래별3차,제주시,제주시,2023,6,394.47439984418264,12
2023-06-17,40000,76.43,2,1995,일도우성1,제주시,제주시,2023,6,523.354703650399,28
2023-06-17,51700,84.3616,6,2013,제주삼화사랑으로부영2차,제주시,제주시,2023,6,612.8380685051019,10
2023-06-17,51700,84.3616,6,2013,제주삼화사랑으로부영2차,제주시,제주시,2023,6,612.8380685051019,10
2023-06-18,27000,84.5887,4,2015,네오하임6차,제주시,제주시,2023,6,319.19157050528025,8
2023-06-19,35000,107.6,5,2006,덕진아파트(A동),제주시,제주시,2023,6,325.27881040892197,17
2023-06-19,32000,59.93,1,1998,"화북주공2,3단지",제주시,제주시,2023,6,533.9562823293843,25
2023-06-19,47000,84.9,8,2015,HausD블루오션,서귀포시,서귀포시,2023,6,553.5924617196702,8
2023-06-19,30000,84.7042,9,2006,미듬아뜨리에,제주시,제주시,2023,6,354.1737009498939,17
2023-06-19,11500,46.26,2,1990,도남시영,제주시,제주시,2023,6,248.59489840034587,33
2023-06-19,16100,84.93,2,1990,세기1(가나동),서귀포시,서귀포시,2023,6,189.5678794301189,33
2023-06-19,35000,107.6,5,2006,덕진아파트(A동),제주시,제주시,2023,6,325.27881040892197,17
2023-06-19,9200,17.6127,7,2018,청목더웰연동,제주시,제주시,2023,6,522.3503494637392,5
2023-06-19,23000,81.2924,4,2018,늘푸른펠리스,제주시,한경면,2023,6,282.9292775216379,5
2023-06-19,11500,46.26,2,1990,도남시영,제주시,제주시,2023,6,248.59489840034587,33
2023-06-20,8800,24.9538,1,2015,서호메디치,서귀포시,서귀포시,2023,6,352.6517003422324,8
