날짜,년,월,도시,행정구역,단지명,전용면적_㎡,층,건축년도,경과년수,거래유형,거래금액_만원,만원_per_㎡
2023-02-19,2023,2,제주시,일도이동,일도신천지,59.97,1,1993,30.0,중개거래,25800,430.2151075537769
2023-02-19,2023,2,제주시,연동,제일(나동),42.48,5,1991,32.0,직거래,10500,247.17514124293788
2023-02-19,2023,2,제주시,일도이동,일도신천지,59.97,1,1993,30.0,중개거래,25800,430.2151075537769
2023-02-20,2023,2,서귀포시,서귀동,우성A,59.62,3,2010,13.0,중개거래,15500,259.979872525998
2023-02-20,2023,2,제주시,연동,세원멤버스,84.6725,4,2012,11.0,중개거래,34500,407.4522424636098
2023-02-20,2023,2,제주시,연동,준영푸른빌,178.98,6,2011,12.0,직거래,31000,173.203709911722
2023-02-20,2023,2,서귀포시,서호동,HausD블루오션,74.94,6,2015,8.0,중개거래,38000,507.07232452628773
2023-02-20,2023,2,제주시,이도이동,영도갤럭시타운,22.3279,8,2017,6.0,직거래,11900,532.965482647271
2023-02-20,2023,2,서귀포시,중문동,중문푸른마을,59.99,4,2003,20.0,직거래,24000,400.0666777796299
2023-02-20,2023,2,서귀포시,동홍동,제이원타워,15.2,7,2015,8.0,중개거래,5950,391.44736842105266
2023-02-21,2023,2,제주시,연동,엘리시아뷰,30.33,7,2012,11.0,중개거래,9400,309.9241674909331
2023-02-21,2023,2,제주시,삼도일동,제동해피죤,84.28,2,2004,19.0,중개거래,25000,296.6302800189843
2023-02-21,2023,2,제주시,도련이동,제주삼화사랑으로부영1차,84.3616,4,2013,10.0,중개거래,50000,592.6867200242765
2023-02-21,2023,2,제주시,도련이동,제주삼화사랑으로부영1차,73.9049,3,2013,10.0,중개거래,44500,602.1251635547846
2023-02-21,2023,2,서귀포시,서호동,제주서귀포혁신도시엘에이치1단지,59.98,1,2013,10.0,중개거래,31000,516.8389463154385
2023-02-21,2023,2,서귀포시,호근동,호근동코아루오션뷰,84.9237,5,2017,6.0,중개거래,30500,359.14591568666935
2023-02-21,2023,2,제주시,노형동,한화,108.4439,15,2002,21.0,중개거래,95000,876.0289882602895
2023-02-21,2023,2,제주시,월평동,제주첨단꿈에그린3단지아파트,84.7938,5,2018,5.0,중개거래,48500,571.9757812481573
2023-02-21,2023,2,제주시,외도일동,외도부영1차,39.84,1,2000,23.0,중개거래,16000,401.60642570281124
2023-02-21,2023,2,제주시,외도일동,외도부영1차,49.896,9,2000,23.0,직거래,24000,481.000481000481
2023-02-21,2023,2,서귀포시,서호동,HausD블루오션,74.94,3,2015,8.0,중개거래,40000,533.7603416066187
2023-02-21,2023,2,서귀포시,호근동,호근동코아루오션뷰,84.9237,5,2017,6.0,중개거래,30500,359.14591568666935
2023-02-22,2023,2,서귀포시,동홍동,주공5차(동홍5차),49.87,1,1999,24.0,중개거래,19500,391.01664327250853
2023-02-22,2023,2,제주시,연동,시스빌,39.73,4,2004,19.0,직거래,9800,246.66498867354645
2023-02-22,2023,2,제주시,연동,신우스위트빌2차,84.88,9,2002,21.0,직거래,19000,223.84542884071632
2023-02-22,2023,2,서귀포시,서홍동,서강파인힐2차,84.967,4,2013,10.0,중개거래,31000,364.84752904068637
2023-02-22,2023,2,서귀포시,표선면,다움채,80.9348,4,2017,6.0,직거래,28000,345.95748676712617
2023-02-22,2023,2,서귀포시,안덕면,서귀포화순코아루푸르나임,74.2895,6,2017,6.0,직거래,24200,325.7526299140524
2023-02-22,2023,2,제주시,노형동,대원상록수5차,84.9096,9,2005,18.0,중개거래,34500,406.3144803414455
2023-02-22,2023,2,제주시,한림읍,한림대호(대호베리골),59.85,2,2001,22.0,중개거래,9000,150.37593984962405
2023-02-22,2023,2,서귀포시,동홍동,대림이편한세상,84.978,3,2001,22.0,중개거래,34900,410.69453270258185
2023-02-22,2023,2,서귀포시,동홍동,주공4(동홍주공4),39.0,2,1994,29.0,중개거래,19000,487.1794871794872
2023-02-22,2023,2,제주시,노형동,해오름,59.56,12,2001,22.0,중개거래,51000,856.2793821356615
2023-02-23,2023,2,서귀포시,강정동,서귀포강정골드클래스,84.9789,5,2017,6.0,중개거래,46000,541.3108430445676
2023-02-23,2023,2,서귀포시,서호동,HausD블루오션,84.94,12,2015,8.0,중개거래,44500,523.8992229809277
2023-02-23,2023,2,제주시,노형동,성환그린1차,59.58,4,1996,27.0,중개거래,26100,438.0664652567976
2023-02-23,2023,2,제주시,일도이동,일도성환,59.965,3,1995,28.0,직거래,30000,500.29183690486116
2023-02-23,2023,2,제주시,노형동,성환그린1차,59.58,4,1996,27.0,중개거래,26100,438.0664652567976
2023-02-23,2023,2,제주시,노형동,현대아이파크,84.98,12,2001,22.0,중개거래,78000,917.8630265944928
2023-02-23,2023,2,제주시,연동,엠디,83.8031,11,2011,12.0,중개거래,39200,467.7631257077602
2023-02-23,2023,2,제주시,월평동,제주첨단꿈에그린2단지아파트,84.7938,3,2017,6.0,직거래,49950,589.0760881102156
2023-02-23,2023,2,서귀포시,중문동,중문푸른마을,59.97,1,2003,20.0,중개거래,26000,433.55010838752713
2023-02-24,2023,2,제주시,외도일동,외도부영1차,49.896,1,2000,23.0,중개거래,20500,410.8545775212442
2023-02-24,2023,2,제주시,노형동,유나이티드,42.75,1,1984,39.0,직거래,18000,421.05263157894734
2023-02-24,2023,2,제주시,노형동,유나이티드,42.75,1,1984,39.0,중개거래,18000,421.05263157894734
2023-02-24,2023,2,제주시,일도일동,동문그린빌,67.59,4,2002,21.0,중개거래,14000,207.13123243083297
2023-02-24,2023,2,제주시,노형동,해오름,57.03,1,2001,22.0,중개거래,41000,718.9198667368051
2023-02-25,2023,2,서귀포시,강정동,제주강정유승한내들퍼스트오션,84.9921,2,2017,6.0,중개거래,44500,523.5780737268523
2023-02-25,2023,2,서귀포시,호근동,호근동코아루오션뷰,84.566,3,2017,6.0,중개거래,31200,368.94260104533737
2023-02-25,2023,2,제주시,아라일동,염광,46.32,1,1990,33.0,직거래,24000,518.1347150259068
2023-02-26,2023,2,제주시,애월읍,제주하귀휴먼시아1단지,84.85,6,2010,13.0,직거래,40500,477.3129051266942
2023-02-27,2023,2,제주시,노형동,세기7차,59.83,1,1996,27.0,중개거래,21000,350.99448437238846
2023-02-27,2023,2,제주시,노형동,노형영진2차,59.95,1,1996,27.0,중개거래,15600,260.21684737281066
2023-02-27,2023,2,제주시,화북일동,화북주공4단지,59.93,6,1998,25.0,직거래,27000,450.525613215418
2023-02-28,2023,2,서귀포시,성산읍,동명,84.96,1,1991,32.0,직거래,13760,161.95856873822976
2023-02-28,2023,2,제주시,도남동,수선화(70)1차,53.89,1,1992,31.0,직거래,13000,241.23213954351456
2023-02-28,2023,2,제주시,노형동,경진아트빌,18.0625,3,2011,12.0,직거래,4000,221.45328719723184
2023-02-28,2023,2,제주시,도남동,재영샤르빌,84.91,7,2011,12.0,직거래,32000,376.8696266635261
2023-02-28,2023,2,서귀포시,서귀동,이진아트빌,48.58,3,2014,9.0,중개거래,11500,236.72293124742694
2023-03-01,2023,3,제주시,일도이동,그랑팰리스,84.87,7,2017,6.0,중개거래,42000,494.8745139625309
2023-03-01,2023,3,제주시,노형동,대림,83.16,5,1992,31.0,중개거래,36000,432.9004329004329
2023-03-02,2023,3,제주시,노형동,중흥에스클래스,59.957,11,2002,21.0,중개거래,50000,833.9309838717747
2023-03-02,2023,3,제주시,노형동,노형영진2차,40.69,4,1996,27.0,중개거래,13800,339.1496682231507
2023-03-02,2023,3,제주시,도남동,원신,74.43,5,1989,34.0,직거래,13000,174.6607550718796
2023-03-02,2023,3,제주시,외도일동,더펠리스10차,69.0372,2,2023,0.0,중개거래,36000,521.4579965583772
2023-03-02,2023,3,서귀포시,서홍동,서홍에이원시티빌,83.14,7,2016,7.0,중개거래,27800,334.37575174404617
2023-03-02,2023,3,서귀포시,서홍동,지오빌II,84.65,3,2011,12.0,중개거래,35000,413.4672179562906
2023-03-02,2023,3,서귀포시,서호동,제주서귀포혁신도시엘에이치1단지,84.94,12,2013,10.0,중개거래,42250,497.40993642571226
2023-03-02,2023,3,제주시,도련일동,다호예그린1차,69.4983,1,2017,6.0,직거래,26500,381.30429089632406
2023-03-02,2023,3,제주시,애월읍,제주하귀휴먼시아1단지,84.97,9,2010,13.0,직거래,39000,458.98552430269507
2023-03-03,2023,3,제주시,일도이동,하나,105.32,5,2004,19.0,중개거래,28000,265.8564375237372
2023-03-03,2023,3,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,9,2016,7.0,중개거래,51500,606.3838680697095
2023-03-03,2023,3,제주시,연동,제주세기,146.0,5,1990,33.0,중개거래,38500,263.6986301369863
2023-03-03,2023,3,제주시,조천읍,일이삼타운,67.7585,5,2017,6.0,중개거래,20700,305.4967273478604
2023-03-03,2023,3,서귀포시,서홍동,오페라하우스,49.9626,5,2014,9.0,중개거래,14000,280.2095967783902
2023-03-03,2023,3,제주시,이도이동,이도한일베라체,106.64,10,2011,12.0,직거래,84000,787.6969242310578
2023-03-04,2023,3,제주시,연동,대림이편한세상1차,59.953,10,2001,22.0,중개거래,57000,950.7447500542091
2023-03-04,2023,3,서귀포시,동홍동,주공2(동홍2),39.69,5,1990,33.0,중개거래,19250,485.0088183421517
2023-03-04,2023,3,서귀포시,성산읍,"진우파크빌(101,102동)",59.8944,2,2001,22.0,직거래,15000,250.440775765347
2023-03-05,2023,3,제주시,조천읍,휴먼스위츠,72.1225,3,2017,6.0,중개거래,21500,298.1039204131859
2023-03-06,2023,3,제주시,노형동,노형미화1차,59.54,4,1995,28.0,중개거래,20800,349.34497816593887
2023-03-06,2023,3,제주시,이도일동,신세계에덴,84.983,7,1995,28.0,직거래,25000,294.1764823552946
2023-03-06,2023,3,제주시,연동,민트하우스,24.44,3,2013,10.0,직거래,7500,306.873977086743
2023-03-06,2023,3,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,6,2016,7.0,중개거래,51000,600.4966460496152
2023-03-06,2023,3,서귀포시,강정동,제주강정유승한내들퍼스트오션,84.991,1,2017,6.0,중개거래,44800,527.114635667306
2023-03-06,2023,3,제주시,노형동,해오름,59.56,11,2001,22.0,중개거래,53000,889.8589657488246
2023-03-06,2023,3,제주시,삼도일동,아이린3차,71.62,7,2013,10.0,중개거래,26000,363.0270874057526
2023-03-06,2023,3,서귀포시,서귀동,미광스카이빌라,64.41,6,2003,20.0,직거래,8500,131.96708585623352
2023-03-06,2023,3,제주시,이도일동,주일,83.42,2,2003,20.0,중개거래,19500,233.75689283145527
2023-03-06,2023,3,제주시,노형동,유나이티드,42.75,3,1984,39.0,직거래,18000,421.05263157894734
2023-03-07,2023,3,제주시,삼도이동,모다세인트빌,80.72,4,2020,3.0,중개거래,26500,328.29534192269574
2023-03-07,2023,3,제주시,삼도이동,모다세인트빌,80.72,4,2020,3.0,중개거래,26500,328.29534192269574
2023-03-07,2023,3,제주시,외도일동,부영(2차),84.9873,2,2001,22.0,중개거래,40000,470.65855721972576
2023-03-07,2023,3,제주시,외도일동,네오하임6차,84.4325,5,2015,8.0,중개거래,27000,319.78207443816063
2023-03-07,2023,3,제주시,용담일동,용담조양상떼빌,83.36,4,2004,19.0,직거래,23000,275.91170825335894
2023-03-07,2023,3,제주시,노형동,노형해모로루엔,84.9635,11,2019,4.0,중개거래,80000,941.5807964596562
2023-03-07,2023,3,제주시,삼도이동,모다세인트빌,80.72,4,2020,3.0,중개거래,26500,328.29534192269574
2023-03-07,2023,3,서귀포시,안덕면,화순블루팰리스,73.9403,5,2017,6.0,직거래,23500,317.82397420621777
2023-03-07,2023,3,제주시,이도이동,이도한일베라체,175.71,6,2011,12.0,직거래,101200,575.9490068863468
2023-03-07,2023,3,제주시,애월읍,제주하귀휴먼시아2단지,84.72,1,2010,13.0,중개거래,42000,495.75070821529744
2023-03-08,2023,3,제주시,애월읍,제주하귀휴먼시아1단지,84.67,7,2010,13.0,중개거래,45000,531.475138774064
2023-03-08,2023,3,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,8,2016,7.0,중개거래,50500,594.6094240295209
2023-03-08,2023,3,제주시,화북이동,제주삼화엘에이치2단지,74.83,4,2014,9.0,중개거래,51500,688.2266470666844
2023-03-08,2023,3,제주시,노형동,현대아이파크,75.05,8,2001,22.0,중개거래,68000,906.0626249167223
2023-03-08,2023,3,제주시,조천읍,일이삼타운,71.5531,3,2017,6.0,중개거래,20500,286.5005150021453
2023-03-08,2023,3,제주시,노형동,해오름,59.56,15,2001,22.0,중개거래,55000,923.4385493619878
2023-03-08,2023,3,제주시,연동,신우스위트빌2차,84.88,2,2002,21.0,직거래,33000,388.7841658812441
2023-03-08,2023,3,서귀포시,서홍동,오페라하우스,49.9626,4,2014,9.0,중개거래,15700,314.23504781576617
2023-03-09,2023,3,제주시,외도일동,핀크스,139.01,3,2007,16.0,중개거래,40000,287.7490827997986
2023-03-09,2023,3,제주시,연동,연동한일씨티파크,84.8714,16,2014,9.0,중개거래,44000,518.4314150585475
2023-03-09,2023,3,서귀포시,동홍동,센트럴팰리스,26.94,10,2018,5.0,중개거래,15700,582.776540460282
2023-03-09,2023,3,서귀포시,동홍동,센트럴팰리스,35.49,4,2018,5.0,중개거래,15700,442.378134685827
2023-03-09,2023,3,서귀포시,동홍동,센트럴팰리스,26.94,10,2018,5.0,중개거래,15700,582.776540460282
2023-03-09,2023,3,서귀포시,동홍동,동홍동코아루,84.9213,6,2013,10.0,중개거래,36000,423.9219135835179
2023-03-09,2023,3,제주시,연동,연동한일씨티파크,84.8714,16,2014,9.0,중개거래,44000,518.4314150585475
2023-03-09,2023,3,제주시,외도일동,해밀마루,46.59,4,2019,4.0,중개거래,19700,422.8375187808542
2023-03-09,2023,3,서귀포시,동홍동,제이원타워,15.2,5,2015,8.0,중개거래,5550,365.13157894736844
2023-03-10,2023,3,제주시,노형동,노형뜨란채,75.7,10,2006,17.0,중개거래,58000,766.1822985468956
2023-03-10,2023,3,서귀포시,강정동,제주강정유승한내들퍼스트오션,84.991,7,2017,6.0,중개거래,63000,741.2549564071489
2023-03-10,2023,3,서귀포시,동홍동,주공5차(동홍5차),49.87,2,1999,24.0,중개거래,20700,415.0792059354321
2023-03-10,2023,3,서귀포시,동홍동,주공5차(동홍5차),49.87,3,1999,24.0,중개거래,21000,421.09484660116306
2023-03-10,2023,3,서귀포시,강정동,제주강정유승한내들퍼스트오션,84.991,7,2017,6.0,중개거래,63000,741.2549564071489
2023-03-10,2023,3,제주시,노형동,부영2차,45.9078,3,2001,22.0,중개거래,31500,686.1579078065165
2023-03-10,2023,3,제주시,연동,연동한양아트빌,68.46,7,2003,20.0,중개거래,17400,254.16301489921125
2023-03-10,2023,3,제주시,외도일동,외도타워,84.7576,10,2013,10.0,중개거래,33000,389.3456162043286
2023-03-10,2023,3,제주시,도두일동,블루파크시티,49.2072,6,2018,5.0,직거래,32000,650.3113365523744
2023-03-10,2023,3,제주시,노형동,중흥에스클래스(미리내마을),120.9434,10,2006,17.0,중개거래,84000,694.5397599207563
2023-03-10,2023,3,제주시,연동,연동한양아트빌,68.46,7,2003,20.0,중개거래,17400,254.16301489921125
2023-03-11,2023,3,서귀포시,동홍동,센트럴팰리스,35.49,10,2018,5.0,중개거래,19000,535.3620738236123
2023-03-12,2023,3,제주시,화북일동,화북주공4단지,49.5,2,1998,25.0,중개거래,27500,555.5555555555555
2023-03-12,2023,3,제주시,화북일동,화북주공4단지,49.5,2,1998,25.0,중개거래,27500,555.5555555555555
2023-03-12,2023,3,제주시,도련일동,반석스위스타운,57.9224,5,2002,21.0,중개거래,15600,269.32585666339793
2023-03-12,2023,3,서귀포시,남원읍,남원예가,84.63,3,2017,6.0,중개거래,30500,360.3922958761669
2023-03-13,2023,3,서귀포시,동홍동,센트럴팰리스,35.49,6,2018,5.0,중개거래,17000,479.0081713158636
2023-03-13,2023,3,서귀포시,대정읍,더그라벨아파트,56.75,5,2019,4.0,직거래,19800,348.89867841409693
2023-03-13,2023,3,제주시,도남동,성환,69.43,7,1991,32.0,중개거래,14500,208.84343943540253
2023-03-13,2023,3,서귀포시,대정읍,벽성뜨래별,81.031,7,2006,17.0,중개거래,18000,222.13720674803469
2023-03-13,2023,3,제주시,일도이동,인제네오하임,84.91,4,2013,10.0,중개거래,31000,365.0924508302909
2023-03-13,2023,3,서귀포시,동홍동,동홍동예그린하우스텔4차,31.2994,4,2016,7.0,직거래,8200,261.98585276395073
2023-03-13,2023,3,서귀포시,서홍동,"태봉그린피아(101,102,103동)",36.6461,5,2002,21.0,중개거래,10700,291.98195715233004
2023-03-13,2023,3,제주시,용담이동,용두암현대3,84.75,3,1992,31.0,직거래,22000,259.58702064896755
2023-03-14,2023,3,제주시,이도일동,아이린아파트4차,84.97,4,2015,8.0,직거래,32500,382.48793691891257
2023-03-14,2023,3,서귀포시,서홍동,스마트리치,60.1435,6,2018,5.0,직거래,29000,482.1801192148777
2023-03-14,2023,3,서귀포시,대정읍,더그라벨아파트,56.75,6,2019,4.0,중개거래,19500,343.61233480176213
2023-03-14,2023,3,서귀포시,서귀동,"명지아파트(가동,나동)",82.56,5,1991,32.0,직거래,12700,153.82751937984494
2023-03-14,2023,3,제주시,노형동,부영2차,45.9078,9,2001,22.0,중개거래,35900,782.0021869921886
2023-03-15,2023,3,제주시,삼도이동,모다세인트빌,80.72,3,2020,3.0,중개거래,26500,328.29534192269574
2023-03-15,2023,3,제주시,노형동,대왕,59.7,4,1998,25.0,중개거래,17500,293.1323283082077
2023-03-15,2023,3,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,5,2016,7.0,중개거래,50000,588.7222020094266
2023-03-15,2023,3,제주시,이도일동,이도네오하임,82.53,9,2017,6.0,중개거래,34000,411.9714043378165
2023-03-15,2023,3,제주시,노형동,대왕,59.7,4,1998,25.0,중개거래,17500,293.1323283082077
2023-03-16,2023,3,서귀포시,동홍동,대림이편한세상,84.978,9,2001,22.0,직거래,33000,388.33580456118057
2023-03-16,2023,3,제주시,외도일동,아이진,107.93,8,2011,12.0,중개거래,30500,282.59056796071525
2023-03-16,2023,3,서귀포시,중문동,다온,71.76,5,2006,17.0,직거래,20600,287.0680044593088
2023-03-16,2023,3,서귀포시,중문동,조흔파크,84.1865,8,2015,8.0,중개거래,24500,291.0205317954779
2023-03-16,2023,3,서귀포시,동홍동,동홍동코아루,60.9375,6,2013,10.0,중개거래,28000,459.4871794871795
2023-03-16,2023,3,제주시,외도일동,부영(2차),84.9873,11,2001,22.0,중개거래,40000,470.65855721972576
2023-03-17,2023,3,제주시,건입동,현대,84.18,6,1993,30.0,중개거래,38500,457.3532905678308
2023-03-17,2023,3,서귀포시,안덕면,화순블루팰리스,73.9403,5,2017,6.0,중개거래,22900,309.7093195456335
2023-03-17,2023,3,제주시,아라일동,아라천일,59.94,1,1992,31.0,중개거래,14000,233.5669002335669
2023-03-17,2023,3,제주시,봉개동,인성하이츠,78.72,5,2002,21.0,중개거래,10000,127.03252032520325
2023-03-17,2023,3,제주시,외도일동,외도부영1차,49.896,9,2000,23.0,직거래,24000,481.000481000481
2023-03-18,2023,3,제주시,한림읍,남건휴먼스3차,59.975,6,2015,8.0,중개거래,16500,275.1146310962901
2023-03-18,2023,3,제주시,아라일동,염광,46.32,1,1990,33.0,중개거래,24000,518.1347150259068
2023-03-18,2023,3,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,3,2016,7.0,중개거래,51950,611.6823678877943
2023-03-18,2023,3,제주시,도남동,도남1차e-편한세상,120.362,3,2005,18.0,중개거래,65300,542.5300343962381
2023-03-18,2023,3,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,3,2016,7.0,중개거래,52500,618.158312109898
2023-03-18,2023,3,서귀포시,동홍동,주공5차(동홍5차),49.87,5,1999,24.0,중개거래,19500,391.01664327250853
