날짜,가격_만원
2024-10-29,11245
2024-10-29,11350
2024-10-29,13835
2024-10-29,33000
2024-10-29,14382
2024-10-29,28100
2024-10-29,11350
2024-10-29,45500
2024-10-29,50000
2024-10-29,13951
2024-10-29,11350
2024-10-29,11140
2024-10-29,11140
2024-10-29,13951
2024-10-29,13951
2024-10-29,13951
2024-10-29,16307
2024-10-29,11140
2024-10-29,11140
2024-10-29,13835
2024-10-29,5500
2024-10-29,13721
2024-10-29,13835
2024-10-29,13835
2024-10-29,11245
2024-10-29,16307
2024-10-29,11140
2024-10-29,11140
2024-10-29,13721
2024-10-29,13835
2024-10-30,34000
2024-10-30,40000
2024-10-30,7800
2024-10-30,19500
2024-10-30,22000
2024-10-30,16000
2024-10-30,14300
2024-10-30,25000
2024-10-31,36000
2024-10-31,52800
2024-10-31,31500
2024-10-31,94000
2024-10-31,52800
2024-10-31,61300
2024-11-01,23300
2024-11-01,47200
2024-11-01,32000
2024-11-01,32000
2024-11-01,23300
2024-11-01,45000
2024-11-01,46800
2024-11-01,21000
2024-11-01,34400
2024-11-02,50500
2024-11-02,76500
2024-11-02,26000
2024-11-02,21000
2024-11-02,30100
2024-11-02,29400
2024-11-02,21000
2024-11-03,35500
2024-11-03,15700
2024-11-03,9200
2024-11-04,26000
2024-11-04,16000
2024-11-04,14200
2024-11-04,55000
2024-11-04,31900
2024-11-04,31900
2024-11-04,14400
2024-11-04,31000
2024-11-04,52700
2024-11-05,13000
2024-11-05,36280
2024-11-05,31500
2024-11-05,45550
2024-11-05,6000
2024-11-05,39600
2024-11-05,60000
2024-11-05,32500
2024-11-05,36500
2024-11-05,35000
2024-11-05,43000
2024-11-05,28300
2024-11-06,48000
2024-11-06,54000
2024-11-06,60000
2024-11-06,59000
2024-11-06,28200
2024-11-06,30000
2024-11-06,22300
2024-11-06,84000
2024-11-07,44000
2024-11-07,14500
2024-11-07,18600
2024-11-07,27200
2024-11-07,23000
2024-11-07,34000
2024-11-07,44000
2024-11-07,36000
2024-11-07,18400
2024-11-07,37000
2024-11-07,51000
2024-11-07,41000
2024-11-07,37000
2024-11-07,36000
2024-11-07,53000
2024-11-08,42800
2024-11-08,21000
2024-11-08,21500
2024-11-08,95000
2024-11-08,24000
2024-11-09,55000
2024-11-09,33300
2024-11-09,12800
2024-11-09,35500
2024-11-09,35500
2024-11-10,30000
2024-11-11,60000
2024-11-11,20400
2024-11-11,24000
2024-11-11,8380
2024-11-11,14000
2024-11-11,48000
2024-11-11,35000
2024-11-11,25650
2024-11-11,28700
2024-11-11,14500
2024-11-11,32000
2024-11-11,21000
2024-11-11,14500
2024-11-12,49500
2024-11-12,34000
2024-11-12,58000
2024-11-12,19300
2024-11-12,31000
2024-11-12,68500
2024-11-12,41500
2024-11-12,65800
2024-11-13,10000
2024-11-13,19000
2024-11-13,50500
2024-11-13,30000
2024-11-13,36700
2024-11-14,47900
2024-11-14,29000
2024-11-14,34000
2024-11-14,22000
2024-11-14,7000
2024-11-14,27000
2024-11-15,21000
2024-11-15,39000
2024-11-15,8000
2024-11-15,34900
2024-11-15,9400
2024-11-16,24700
2024-11-16,38000
2024-11-16,34500
2024-11-16,38000
2024-11-16,38000
2024-11-16,53800
2024-11-16,38000
2024-11-17,41500
2024-11-17,30000
2024-11-17,25500
2024-11-17,51700
2024-11-18,21000
2024-11-18,26700
2024-11-18,16000
2024-11-18,59000
2024-11-18,60000
2024-11-18,24600
2024-11-18,46500
2024-11-18,15000
2024-11-19,57400
2024-11-19,19700
2024-11-19,34150
2024-11-19,22000
2024-11-19,48300
2024-11-19,57400
2024-11-20,18500
2024-11-20,63000
2024-11-20,24000
2024-11-20,75000
2024-11-20,21000
2024-11-20,20000
2024-11-20,22000
2024-11-20,18500
2024-11-20,9800
2024-11-21,60000
2024-11-21,28500
2024-11-21,50000
2024-11-21,71000
2024-11-21,54000
2024-11-22,34200
2024-11-22,47900
2024-11-22,34200
2024-11-22,17700
2024-11-22,63000
2024-11-22,40900
2024-11-22,5978
2024-11-22,34200
2024-11-23,20300
2024-11-24,35500
2024-11-24,35000
2024-11-24,24000
2024-11-24,44000
2024-11-24,74000
2024-11-25,24000
2024-11-25,46000
2024-11-25,18000
2024-11-25,34000
2024-11-25,23800
2024-11-25,31000
2024-11-25,46000
2024-11-25,46000
2024-11-25,39800
2024-11-25,68000
2024-11-25,37250
2024-11-25,46000
2024-11-26,41800
2024-11-26,33000
2024-11-26,42000
2024-11-26,42500
2024-11-26,23000
2024-11-26,26500
2024-11-26,47000
2024-11-26,21000
2024-11-27,31000
2024-11-27,39500
2024-11-27,5800
2024-11-27,17000
2024-11-27,48000
2024-11-27,21000
2024-11-27,80000
2024-11-27,41500
2024-11-27,43300
2024-11-27,53000
2024-11-28,28000
2024-11-28,25000
2024-11-28,16300
2024-11-28,35000
2024-11-28,19700
2024-11-28,40500
2024-11-28,18600
2024-11-28,23100
2024-11-29,5450
2024-11-29,14000
2024-11-29,61000
2024-11-29,53000
2024-11-29,48350
2024-11-29,5450
2024-11-29,42000
2024-11-29,17000
2024-11-29,42000
2024-11-29,75000
2024-11-29,72500
2024-11-29,42000
2024-11-30,64500
2024-11-30,34300
2024-11-30,53500
2024-11-30,53500
2024-12-01,33800
2024-12-02,40000
2024-12-02,22000
2024-12-02,21000
2024-12-02,22000
2024-12-02,26210
2024-12-02,6500
2024-12-03,24000
2024-12-03,31700
2024-12-03,11200
2024-12-03,29800
2024-12-03,27500
2024-12-03,4200
2024-12-03,43000
2024-12-03,48200
2024-12-03,61000
2024-12-04,28600
2024-12-04,69000
2024-12-04,28800
2024-12-04,17000
2024-12-04,35000
2024-12-04,18000
2024-12-04,28300
2024-12-04,43500
2024-12-05,21700
2024-12-05,36300
2024-12-05,27000
2024-12-05,30000
2024-12-05,6800
2024-12-05,16300
2024-12-05,29000
2024-12-05,11700
2024-12-05,7200
2024-12-06,40000
2024-12-06,40000
2024-12-06,32000
2024-12-06,53000
2024-12-06,58000
2024-12-06,22800
2024-12-06,40000
2024-12-07,38500
2024-12-07,76000
2024-12-07,50500
2024-12-07,21500
2024-12-07,29800
2024-12-07,14600
2024-12-07,33800
2024-12-08,30000
2024-12-08,62500
2024-12-08,62500
2024-12-08,25000
2024-12-08,80000
2024-12-09,58000
2024-12-09,36000
2024-12-09,46900
2024-12-09,55000
2024-12-09,34700
2024-12-09,46900
2024-12-09,32500
2024-12-09,38500
2024-12-09,26500
2024-12-09,83500
2024-12-09,53900
2024-12-09,23000
2024-12-10,20000
2024-12-10,21000
2024-12-10,66000
2024-12-10,16000
2024-12-10,36000
2024-12-10,41000
2024-12-10,11500
2024-12-10,69000
2024-12-10,20000
2024-12-10,23000
2024-12-10,16000
2024-12-10,71800
2024-12-10,32000
2024-12-10,54800
2024-12-11,10800
2024-12-11,13900
2024-12-11,49950
2024-12-11,49950
2024-12-11,20700
2024-12-11,52500
2024-12-12,52500
2024-12-12,67000
2024-12-12,45000
2024-12-12,15970
2024-12-12,52500
2024-12-12,92000
2024-12-13,20000
2024-12-13,7000
2024-12-13,30800
2024-12-14,32750
2024-12-14,27450
2024-12-14,19800
2024-12-14,18000
2024-12-15,49900
2024-12-16,21000
2024-12-16,30700
2024-12-16,45600
2024-12-16,14500
2024-12-16,66000
2024-12-16,25000
2024-12-17,22750
2024-12-17,14000
2024-12-17,45000
2024-12-17,14300
2024-12-17,22000
2024-12-17,7400
2024-12-17,26500
2024-12-18,31000
2024-12-18,36000
2024-12-18,56500
2024-12-18,36000
2024-12-18,49000
2024-12-18,43000
2024-12-18,37000
2024-12-19,13400
2024-12-19,56000
2024-12-19,13400
2024-12-19,59000
2024-12-19,20000
2024-12-19,46000
2024-12-19,17900
2024-12-19,39400
2024-12-19,37800
2024-12-19,13400
2024-12-19,18900
2024-12-20,38000
2024-12-20,23000
2024-12-20,31500
2024-12-20,7100
2024-12-20,19000
2024-12-20,54700
2024-12-20,26000
2024-12-20,15000
2024-12-20,50000
2024-12-21,21500
2024-12-21,44800
2024-12-22,44500
2024-12-22,53000
2024-12-22,44500
2024-12-23,41200
2024-12-23,21600
2024-12-23,45500
2024-12-23,8300
2024-12-23,21600
2024-12-23,45500
2024-12-23,85000
2024-12-23,45500
2024-12-24,63000
2024-12-24,38500
2024-12-24,30800
2024-12-24,32000
2024-12-24,27900
2024-12-24,15500
2024-12-24,28000
2024-12-25,6300
2024-12-26,6200
2024-12-26,27800
2024-12-26,39800
2024-12-26,58000
2024-12-27,50000
2024-12-27,38500
2024-12-27,51200
2024-12-27,58450
2024-12-27,13200
2024-12-27,31000
2024-12-27,52800
2024-12-28,25900
2024-12-28,4750
2024-12-28,21000
2024-12-28,18500
2024-12-28,50500
2024-12-28,63700
2024-12-28,4750
2024-12-30,55000
2024-12-30,51000
2024-12-30,57000
2024-12-30,52500
2024-12-30,47000
2024-12-30,6000
2024-12-31,25000
2024-12-31,32800
2024-12-31,49000
2024-12-31,39000
2024-12-31,15000
2025-01-01,30000
2025-01-01,60000
2025-01-02,30800
2025-01-02,74500
2025-01-02,10800
2025-01-02,6400
2025-01-03,22500
2025-01-03,28800
2025-01-03,54400
2025-01-03,26500
2025-01-03,39990
2025-01-03,28700
2025-01-03,32000
2025-01-03,20000
2025-01-03,35800
2025-01-03,14350
2025-01-03,10800
2025-01-04,6000
2025-01-04,39000
2025-01-04,52000
2025-01-05,65000
2025-01-06,57000
2025-01-06,31000
2025-01-06,17000
2025-01-06,57000
2025-01-06,75000
2025-01-07,26000
2025-01-07,30000
2025-01-07,39200
2025-01-07,35500
2025-01-07,33700
2025-01-07,33000
2025-01-07,33700
2025-01-07,33000
2025-01-08,30000
2025-01-08,31500
2025-01-08,82000
2025-01-08,46000
2025-01-08,34000
2025-01-08,31000
2025-01-09,15500
2025-01-09,49000
2025-01-09,20500
2025-01-10,37000
2025-01-10,30000
2025-01-10,84500
2025-01-10,21500
2025-01-10,33000
2025-01-10,54250
2025-01-11,49950
2025-01-11,24000
2025-01-11,5000
2025-01-11,19700
2025-01-11,43000
2025-01-11,10000
2025-01-11,32500
2025-01-11,53900
2025-01-12,46000
2025-01-12,32500
2025-01-12,30000
2025-01-13,26000
2025-01-13,15500
2025-01-13,15500
2025-01-13,32000
2025-01-13,32000
2025-01-13,14200
2025-01-14,12000
2025-01-14,12600
2025-01-14,72800
2025-01-14,27800
2025-01-15,25800
2025-01-15,29000
2025-01-15,30000
2025-01-15,22000
2025-01-15,39800
2025-01-15,47400
2025-01-15,47400
2025-01-15,31400
2025-01-15,30000
2025-01-15,27000
2025-01-15,46600
2025-01-16,23000
2025-01-16,13500
2025-01-16,22000
2025-01-16,73500
2025-01-16,75000
2025-01-16,29000
2025-01-17,18300
2025-01-17,13800
2025-01-17,49000
2025-01-18,7500
2025-01-18,12800
2025-01-18,33600
2025-01-18,33600
2025-01-18,19000
2025-01-18,23000
2025-01-18,60900
2025-01-19,39000
2025-01-19,68000
2025-01-19,34000
2025-01-20,29500
2025-01-20,19300
2025-01-20,55000
2025-01-20,5050
2025-01-20,47500
2025-01-20,38700
2025-01-20,27000
2025-01-20,38700
2025-01-20,38700
2025-01-20,29250
2025-01-20,37500
2025-01-21,47000
2025-01-21,30500
2025-01-21,23800
2025-01-21,25500
2025-01-21,29500
2025-01-21,39000
2025-01-21,4000
2025-01-21,10500
2025-01-21,30850
2025-01-21,21300
2025-01-22,41500
2025-01-22,35000
2025-01-22,50700
2025-01-22,26000
2025-01-22,25000
2025-01-22,20000
2025-01-22,26000
2025-01-23,29500
2025-01-23,15000
2025-01-23,35300
2025-01-23,50000
2025-01-23,31000
2025-01-23,5800
2025-01-23,30000
2025-01-23,85000
2025-01-24,9500
2025-01-24,41000
2025-01-24,26700
2025-01-25,34000
2025-01-25,37000
2025-01-25,30000
2025-01-26,64000
2025-01-28,10500
2025-01-30,17300
2025-01-31,14200
2025-01-31,17800
2025-01-31,37000
2025-01-31,17000
2025-01-31,60000
2025-01-31,14200
2025-02-01,61500
2025-02-01,61500
2025-02-01,44900
2025-02-01,24000
2025-02-01,47000
2025-02-01,44900
2025-02-01,44900
2025-02-01,44900
2025-02-02,32900
2025-02-03,42800
2025-02-03,27800
2025-02-03,23000
2025-02-03,21500
2025-02-03,29000
2025-02-03,8100
2025-02-03,102000
2025-02-03,27000
2025-02-03,20000
2025-02-04,26800
2025-02-04,43800
2025-02-04,21800
2025-02-04,21500
2025-02-04,135500
2025-02-04,16500
2025-02-04,52950
2025-02-05,22000
2025-02-05,24500
2025-02-05,36500
2025-02-05,22500
2025-02-05,24500
2025-02-06,38000
2025-02-06,6000
2025-02-06,10300
2025-02-06,19800
2025-02-06,32500
2025-02-06,36500
2025-02-07,25300
2025-02-07,22500
2025-02-07,25300
2025-02-07,35500
2025-02-07,42500
2025-02-08,6000
2025-02-08,103000
2025-02-08,7500
2025-02-08,8500
2025-02-08,35000
2025-02-09,43000
2025-02-09,38500
2025-02-09,38300
2025-02-09,22500
2025-02-10,38700
2025-02-10,38700
2025-02-10,41000
2025-02-10,15500
2025-02-10,18000
2025-02-10,38700
2025-02-10,37500
2025-02-10,25000
2025-02-10,46500
2025-02-10,26000
2025-02-10,27500
2025-02-11,9900
2025-02-11,14800
2025-02-11,31800
2025-02-11,17600
2025-02-11,29000
2025-02-11,47000
2025-02-11,17750
2025-02-11,30900
2025-02-12,23000
2025-02-12,37000
2025-02-12,29000
2025-02-12,44600
2025-02-12,37000
2025-02-13,17000
2025-02-13,84500
2025-02-13,10000
2025-02-13,84500
2025-02-13,42000
2025-02-13,33000
2025-02-13,13000
2025-02-13,27300
2025-02-13,16500
2025-02-13,4550
2025-02-13,19000
2025-02-13,52500
2025-02-13,47750
2025-02-14,35000
2025-02-14,20000
2025-02-14,35000
2025-02-14,18000
2025-02-14,14900
2025-02-14,38800
2025-02-14,23000
2025-02-14,30000
2025-02-14,14900
2025-02-15,46400
2025-02-15,28500
2025-02-16,13800
2025-02-17,41300
2025-02-17,4950
2025-02-17,23000
2025-02-17,35000
2025-02-17,76200
2025-02-17,55000
2025-02-17,40000
2025-02-17,29700
2025-02-18,43500
2025-02-18,30500
2025-02-18,52000
2025-02-18,36500
2025-02-18,30300
2025-02-18,20000
2025-02-18,10300
2025-02-18,18300
2025-02-19,52000
2025-02-19,51000
2025-02-19,9850
2025-02-19,34700
2025-02-19,51000
2025-02-19,40500
2025-02-19,52000
2025-02-19,30000
2025-02-19,24300
2025-02-19,22700
2025-02-19,6200
2025-02-20,95000
2025-02-20,95000
2025-02-20,28500
2025-02-20,31800
2025-02-20,36300
2025-02-20,14000
2025-02-20,41700
2025-02-20,20500
2025-02-20,20500
2025-02-20,29000
2025-02-20,73800
2025-02-21,51000
2025-02-21,60400
2025-02-21,37000
2025-02-21,23300
2025-02-21,46000
2025-02-21,51000
2025-02-21,38800
2025-02-21,13000
2025-02-22,17500
2025-02-23,34350
2025-02-23,26500
2025-02-24,36800
2025-02-24,17000
2025-02-24,48500
2025-02-24,27500
2025-02-24,23000
2025-02-24,15000
2025-02-24,6800
2025-02-24,21000
2025-02-24,30000
2025-02-24,65000
2025-02-24,31400
2025-02-25,27500
2025-02-25,8000
2025-02-25,29500
2025-02-25,29500
2025-02-25,90000
2025-02-25,49700
2025-02-25,41000
2025-02-26,59900
2025-02-26,12900
2025-02-26,24700
2025-02-26,51000
2025-02-26,25000
2025-02-26,25500
2025-02-26,9000
2025-02-27,33900
2025-02-27,41000
2025-02-27,25300
2025-02-27,12000
2025-02-27,23800
2025-02-27,38500
2025-02-27,24700
2025-02-27,51500
2025-02-27,51500
2025-02-27,35500
2025-02-28,45000
2025-02-28,17200
2025-02-28,43900
2025-02-28,43900
2025-02-28,47000
2025-02-28,40000
2025-02-28,12500
2025-02-28,29000
2025-02-28,13500
2025-02-28,8500
2025-02-28,9800
2025-02-28,20300
2025-02-28,12500
2025-03-01,28500
2025-03-01,28500
2025-03-01,58000
2025-03-01,9000
2025-03-01,34600
2025-03-01,31500
2025-03-01,49200
2025-03-01,51700
2025-03-02,53000
2025-03-02,25000
2025-03-02,20500
2025-03-02,25000
2025-03-02,25000
2025-03-02,25000
2025-03-03,47000
2025-03-03,34000
2025-03-03,14300
2025-03-03,39000
2025-03-04,12000
2025-03-04,38402
2025-03-04,62000
2025-03-04,28000
2025-03-04,26500
2025-03-04,17400
2025-03-04,6500
2025-03-04,14700
2025-03-04,25000
2025-03-04,25000
2025-03-04,59900
2025-03-05,33500
2025-03-05,28000
2025-03-05,99000
2025-03-05,9100
2025-03-05,25250
2025-03-05,59500
2025-03-06,53300
2025-03-06,38472
2025-03-06,36000
2025-03-06,15500
2025-03-06,14000
2025-03-06,19800
2025-03-06,44500
2025-03-06,9500
2025-03-06,15500
2025-03-06,29300
2025-03-07,5400
2025-03-07,33500
2025-03-07,28000
2025-03-07,24000
2025-03-07,25000
2025-03-07,61500
2025-03-08,35600
2025-03-08,8000
2025-03-08,25700
2025-03-08,36000
2025-03-09,31000
2025-03-09,11700
2025-03-09,19000
2025-03-09,30500
2025-03-10,22000
2025-03-10,24200
2025-03-10,60000
2025-03-10,21300
2025-03-10,25200
2025-03-10,13000
2025-03-10,24800
2025-03-10,29000
2025-03-10,28000
2025-03-10,6800
2025-03-10,25200
2025-03-10,65000
2025-03-11,4500
2025-03-11,6500
2025-03-11,15000
2025-03-11,36000
2025-03-11,33900
2025-03-11,52000
2025-03-11,28000
2025-03-11,24000
2025-03-11,86000
2025-03-11,27500
2025-03-12,4500
2025-03-12,29800
2025-03-12,62700
2025-03-12,47500
2025-03-12,30000
2025-03-12,16500
2025-03-12,12800
2025-03-12,12150
2025-03-12,18000
2025-03-12,60000
2025-03-13,51200
2025-03-13,39500
2025-03-13,36000
2025-03-13,47700
2025-03-13,51500
2025-03-13,7500
2025-03-13,29900
2025-03-13,51500
2025-03-13,51200
2025-03-14,43500
2025-03-14,18500
2025-03-14,40250
2025-03-14,77700
2025-03-14,45500
2025-03-14,45500
2025-03-14,77000
2025-03-14,42000
2025-03-14,17800
2025-03-14,41500
2025-03-14,15000
2025-03-15,47000
2025-03-15,73500
2025-03-15,45800
2025-03-15,28000
2025-03-15,28000
2025-03-15,22300
2025-03-16,71000
2025-03-16,29500
2025-03-16,9300
2025-03-17,32000
2025-03-17,24500
2025-03-17,47500
2025-03-17,56000
2025-03-17,35000
2025-03-17,6500
2025-03-17,49000
2025-03-17,42500
2025-03-18,42700
2025-03-18,22200
2025-03-18,42000
2025-03-18,10700
2025-03-18,22000
2025-03-18,42000
2025-03-18,42000
2025-03-18,33000
2025-03-18,27000
2025-03-18,27000
2025-03-18,44000
2025-03-18,15700
2025-03-18,65000
2025-03-18,20000
2025-03-18,15000
2025-03-19,41450
2025-03-19,41450
2025-03-19,15500
2025-03-19,80000
2025-03-19,40010
2025-03-19,41450
2025-03-20,53500
2025-03-20,66300
2025-03-20,40000
2025-03-20,24200
2025-03-20,30000
2025-03-20,19700
2025-03-20,46800
2025-03-20,6150
2025-03-20,16500
2025-03-21,31000
2025-03-21,27000
2025-03-21,27600
2025-03-21,19850
2025-03-21,26700
2025-03-21,38400
2025-03-21,22000
2025-03-21,32000
2025-03-21,46600
2025-03-21,54500
2025-03-21,30500
2025-03-22,18700
2025-03-22,54000
2025-03-22,53500
2025-03-22,40000
2025-03-22,14000
2025-03-22,21500
2025-03-22,42900
2025-03-23,12500
2025-03-23,61500
2025-03-23,59900
2025-03-23,66500
2025-03-24,6700
2025-03-24,67500
2025-03-24,13800
2025-03-24,67500
2025-03-24,11700
2025-03-24,20500
2025-03-24,34500
2025-03-24,65500
2025-03-25,22000
2025-03-25,35000
2025-03-26,53000
2025-03-26,68800
2025-03-26,10350
2025-03-26,24000
2025-03-26,17000
2025-03-27,65500
2025-03-27,19450
2025-03-27,49100
2025-03-27,48000
2025-03-27,33000
2025-03-27,21500
2025-03-27,17000
2025-03-27,29500
2025-03-27,43000
2025-03-27,33000
2025-03-28,13000
2025-03-28,20800
2025-03-28,16000
2025-03-28,44000
2025-03-28,96000
2025-03-28,44600
2025-03-28,27000
2025-03-29,40000
2025-03-29,28500
2025-03-29,7300
2025-03-30,30500
2025-03-31,10900
2025-03-31,36300
2025-03-31,23000
2025-03-31,11500
2025-03-31,11000
2025-03-31,9200
2025-03-31,13000
2025-03-31,11800
2025-04-01,71000
2025-04-01,24000
2025-04-01,63000
2025-04-01,14800
2025-04-01,10500
2025-04-01,33900
2025-04-01,50850
2025-04-01,16700
2025-04-01,26700
2025-04-01,31000
2025-04-02,28000
2025-04-02,40000
2025-04-03,16400
2025-04-03,24000
2025-04-03,28900
2025-04-03,31000
2025-04-03,62000
2025-04-03,28000
2025-04-04,20000
2025-04-04,97000
2025-04-04,44000
2025-04-04,9400
2025-04-04,49000
2025-04-05,37000
2025-04-05,31500
2025-04-05,55000
2025-04-05,83000
2025-04-05,47000
2025-04-05,16000
2025-04-06,29000
2025-04-06,25000
2025-04-06,32000
2025-04-07,19500
2025-04-07,5900
2025-04-07,44800
2025-04-08,26500
2025-04-08,80000
2025-04-08,80000
2025-04-08,41900
2025-04-08,46500
2025-04-08,9200
2025-04-08,29300
2025-04-08,19000
2025-04-09,5300
2025-04-09,5300
2025-04-09,59500
2025-04-09,59500
2025-04-09,27500
2025-04-09,23000
2025-04-09,23000
2025-04-09,14000
2025-04-09,20000
2025-04-09,5300
2025-04-09,5300
2025-04-09,48900
2025-04-09,5300
2025-04-09,13835
2025-04-09,5300
2025-04-09,5300
2025-04-09,5300
2025-04-09,5300
2025-04-09,11245
2025-04-09,11140
2025-04-09,11140
2025-04-09,11140
2025-04-09,11140
2025-04-09,11245
2025-04-09,5300
2025-04-09,13835
2025-04-09,11350
2025-04-10,58000
2025-04-10,6800
2025-04-10,42200
2025-04-10,37300
2025-04-10,15000
2025-04-10,67300
2025-04-10,21500
2025-04-10,37500
2025-04-10,75000
2025-04-11,105000
2025-04-11,43000
2025-04-11,8100
2025-04-11,12000
2025-04-11,35000
2025-04-12,33500
2025-04-12,25500
2025-04-12,32000
2025-04-14,19000
2025-04-14,18000
2025-04-14,39000
2025-04-14,23900
2025-04-14,22000
2025-04-14,61000
2025-04-14,15000
2025-04-14,8300
2025-04-14,39100
2025-04-15,62500
2025-04-15,27600
2025-04-15,25500
2025-04-15,33000
2025-04-15,27600
2025-04-15,42500
2025-04-16,65000
2025-04-16,38000
2025-04-16,31500
2025-04-16,28300
2025-04-16,15150
2025-04-16,33700
2025-04-17,32200
2025-04-17,74500
2025-04-17,27500
2025-04-17,17000
2025-04-17,32200
2025-04-17,16400
2025-04-18,7500
2025-04-18,74500
2025-04-19,43500
2025-04-19,21800
2025-04-20,29500
2025-04-20,27400
2025-04-20,55000
2025-04-20,51200
2025-04-20,75000
2025-04-20,75000
2025-04-20,32800
2025-04-21,7000
2025-04-21,24700
2025-04-21,34500
2025-04-21,14200
2025-04-21,19000
2025-04-21,35000
2025-04-21,13700
2025-04-21,19000
2025-04-21,31000
2025-04-21,66000
2025-04-21,44900
2025-04-21,35000
2025-04-22,12000
2025-04-22,20300
2025-04-22,19850
2025-04-23,27300
2025-04-23,24000
2025-04-23,37000
2025-04-23,21000
2025-04-23,16900
2025-04-23,25000
2025-04-23,22500
2025-04-24,31300
2025-04-24,6000
2025-04-24,14900
2025-04-24,47000
2025-04-25,29000
2025-04-25,10000
2025-04-25,26000
2025-04-25,27000
2025-04-25,20500
2025-04-26,35000
2025-04-26,11000
2025-04-26,30000
2025-04-26,16700
2025-04-27,38400
2025-04-27,17500
2025-04-27,83000
2025-04-27,49500
2025-04-28,7500
2025-04-28,27000
2025-04-28,40000
2025-04-28,38000
2025-04-28,40500
2025-04-28,114500
2025-04-28,18300
2025-04-28,29000
2025-04-29,30000
2025-04-29,45700
2025-04-29,45700
2025-04-29,45700
2025-04-29,45700
2025-04-29,45700
2025-04-29,45700
2025-04-29,42000
2025-04-29,114000
2025-04-29,34500
2025-04-29,57000
2025-04-29,33000
2025-04-29,16500
2025-04-29,17700
2025-04-29,31900
2025-04-29,26000
2025-04-29,36200
2025-04-29,45700
2025-04-29,45700
2025-04-29,45700
2025-04-29,45700
2025-04-29,59700
2025-04-29,26000
2025-04-29,60500
2025-04-29,31900
2025-04-30,16500
2025-04-30,31700
2025-04-30,85000
2025-04-30,26900
2025-04-30,41500
2025-04-30,41000
2025-04-30,23500
2025-05-01,46000
2025-05-01,79000
2025-05-01,40000
2025-05-02,38000
2025-05-02,15570
2025-05-02,69500
2025-05-02,69500
2025-05-02,62000
2025-05-02,20600
2025-05-02,47000
2025-05-02,62000
2025-05-03,52500
2025-05-03,53000
2025-05-03,51000
2025-05-03,51500
2025-05-03,35500
2025-05-03,29500
2025-05-03,53000
2025-05-03,53500
2025-05-03,53000
2025-05-03,34800
2025-05-03,47000
2025-05-03,51000
2025-05-03,51500
2025-05-03,53500
2025-05-04,35500
2025-05-04,35500
2025-05-05,24000
2025-05-05,24000
2025-05-06,28000
2025-05-06,28000
2025-05-06,44800
2025-05-06,15000
2025-05-07,27800
2025-05-07,14900
2025-05-07,88000
2025-05-07,11700
2025-05-07,17000
2025-05-07,19400
2025-05-07,19500
2025-05-07,51500
2025-05-07,68000
2025-05-07,31500
2025-05-08,47400
2025-05-08,70000
2025-05-08,61000
2025-05-08,59000
2025-05-08,53000
2025-05-09,48000
2025-05-09,37500
2025-05-09,31500
2025-05-09,52000
2025-05-09,32000
2025-05-09,41500
2025-05-09,32400
2025-05-10,40300
2025-05-10,33000
2025-05-10,33000
2025-05-10,33000
2025-05-10,60300
2025-05-10,70500
2025-05-11,35600
2025-05-12,41000
2025-05-12,42000
2025-05-12,68000
2025-05-12,9000
2025-05-12,5800
2025-05-12,13000
2025-05-13,32550
2025-05-13,5400
2025-05-13,15800
2025-05-13,29500
2025-05-13,28800
2025-05-13,43000
2025-05-13,17300
2025-05-14,23800
2025-05-14,30900
2025-05-14,29000
2025-05-14,30000
2025-05-14,30000
2025-05-14,21300
2025-05-14,6580
2025-05-14,31500
2025-05-15,27000
2025-05-15,24000
2025-05-15,27000
2025-05-15,30000
2025-05-15,35000
2025-05-15,20500
2025-05-15,39000
2025-05-15,22500
2025-05-15,14500
2025-05-15,20000
2025-05-15,26000
2025-05-15,47400
2025-05-15,72500
2025-05-15,5500
2025-05-16,44000
2025-05-16,84000
2025-05-16,42000
2025-05-16,8100
2025-05-16,29000
2025-05-16,48200
2025-05-17,53500
2025-05-17,43000
2025-05-17,11800
2025-05-17,53500
2025-05-18,75000
2025-05-18,22000
2025-05-18,20500
2025-05-18,16900
2025-05-18,57500
2025-05-19,26800
2025-05-19,35100
2025-05-19,30000
2025-05-19,24500
2025-05-19,69500
2025-05-19,9455
2025-05-19,48700
2025-05-19,46500
2025-05-19,37800
2025-05-20,56500
2025-05-20,10000
2025-05-20,10000
2025-05-20,21700
2025-05-20,14500
2025-05-20,39500
2025-05-20,32000
2025-05-20,26000
2025-05-20,23300
2025-05-21,13200
2025-05-21,26300
2025-05-21,49500
2025-05-21,38500
2025-05-21,38500
2025-05-21,28000
2025-05-21,25500
2025-05-22,6250
2025-05-22,40000
2025-05-22,29500
2025-05-22,38000
2025-05-22,34000
2025-05-22,24000
2025-05-22,13000
2025-05-22,9000
2025-05-22,19000
2025-05-23,22500
2025-05-23,17900
2025-05-23,31300
2025-05-23,6200
2025-05-23,15050
2025-05-23,47700
2025-05-24,31900
2025-05-24,11000
2025-05-25,46300
2025-05-26,36000
2025-05-26,44500
2025-05-26,3900
2025-05-26,8440
2025-05-26,30000
2025-05-26,24500
2025-05-26,33000
2025-05-26,29000
2025-05-26,14500
2025-05-26,34700
2025-05-26,16000
2025-05-27,23400
2025-05-27,74000
2025-05-27,26000
2025-05-27,17000
2025-05-27,27000
2025-05-27,91500
2025-05-27,27000
2025-05-27,15000
