날짜,가격_만원,전용면적_㎡,행정구역,단가_만원_per_㎡
2023-04-09,27500,59.933,제주시,458.84571104399913
2023-04-10,65000,75.05,제주시,866.089273817455
2023-04-10,16000,49.9626,서귀포시,320.2395391753031
2023-04-10,41000,84.9873,제주시,482.42502115021887
2023-04-10,21800,84.34,서귀포시,258.47759070429214
2023-04-10,31700,74.12,제주시,427.6848354020507
2023-04-10,7000,30.4213,제주시,230.10193515727468
2023-04-10,15000,59.84,제주시,250.66844919786095
2023-04-10,40000,145.43,제주시,275.0464140823764
2023-04-10,40000,145.43,제주시,275.0464140823764
2023-04-10,33000,74.12,제주시,445.22396114409065
2023-04-11,49900,84.991,서귀포시,587.120989281218
2023-04-11,22000,58.63,제주시,375.23452157598496
2023-04-11,31500,74.26,제주시,424.1852949097764
2023-04-11,31500,45.9078,제주시,686.1579078065165
2023-04-11,33000,74.26,제주시,444.3845946673848
2023-04-11,34400,84.95,제주시,404.94408475573863
2023-04-11,72500,84.9767,제주시,853.1750468069483
2023-04-11,5500,17.49,제주시,314.4654088050315
2023-04-11,36600,82.01,서귀포시,446.28703816607725
2023-04-11,34000,84.6227,애월읍,401.7834458130029
2023-04-12,50000,84.9933,제주시,588.2816645547355
2023-04-12,46000,84.7938,제주시,542.4924935549533
2023-04-12,48000,84.7938,제주시,566.0791237095165
2023-04-12,25000,49.896,제주시,501.04216770883437
2023-04-12,24250,84.81,제주시,285.9332625869591
2023-04-12,55000,129.615,제주시,424.33360336380815
2023-04-12,33000,59.98,서귀포시,550.1833944648216
2023-04-12,14500,67.59,제주시,214.52877644621984
2023-04-12,30000,59.965,제주시,500.29183690486116
2023-04-12,50500,39.3,제주시,1284.9872773536897
2023-04-13,8500,41.64,제주시,204.1306436119116
2023-04-13,36000,80.8,제주시,445.54455445544556
2023-04-13,25300,84.86,제주시,298.13810982795195
2023-04-13,64000,84.9508,제주시,753.3772489488033
2023-04-13,14300,59.78,서귀포시,239.21043827367012
2023-04-13,9500,39.806,제주시,238.6574888207808
2023-04-14,30500,84.5989,제주시,360.52478223712126
2023-04-14,30500,84.5989,제주시,360.52478223712126
2023-04-14,10500,36.6461,서귀포시,286.52435047658554
2023-04-14,28500,49.5,제주시,575.7575757575758
2023-04-14,31500,45.9078,제주시,686.1579078065165
2023-04-14,6500,27.72,서귀포시,234.48773448773449
2023-04-14,19000,74.798,서귀포시,254.01748709858552
2023-04-14,16800,39.84,제주시,421.6867469879518
2023-04-14,33500,84.96,서귀포시,394.3032015065914
2023-04-15,32000,59.97,제주시,533.6001334000333
2023-04-15,8000,24.75,제주시,323.2323232323232
2023-04-16,16000,64.11,제주시,249.57104975822804
2023-04-17,79000,84.991,제주시,929.5101834311869
2023-04-17,29000,55.79,제주시,519.8064169205951
2023-04-17,45800,84.9,서귀포시,539.4581861012956
2023-04-17,9500,67.86,서귀포시,139.9941055113469
2023-04-18,30400,84.919,한림읍,357.98820052049604
2023-04-18,49000,84.7938,제주시,577.872438786798
2023-04-18,96000,125.659,제주시,763.9723378349341
2023-04-18,26000,61.211,서귀포시,424.7602555096306
2023-04-18,26400,84.9,제주시,310.9540636042403
2023-04-18,38800,84.89,제주시,457.0620803392626
2023-04-18,30000,84.78,제주시,353.8570417551309
2023-04-18,12500,30.02,제주시,416.3890739506995
2023-04-18,39800,84.9873,제주시,468.30526443362714
2023-04-19,51000,84.991,서귀포시,600.0635361391206
2023-04-19,54500,84.7758,제주시,642.8721403985571
2023-04-19,44000,84.42,제주시,521.2035062781331
2023-04-19,43000,84.94,서귀포시,506.2396986107841
2023-04-20,52000,84.3616,제주시,616.3941888252475
2023-04-20,52000,129.615,제주시,401.1881340894186
2023-04-20,18700,39.66,서귀포시,471.50781643973784
2023-04-20,63000,80.6583,제주시,781.0727476279565
2023-04-20,32000,45.9078,제주시,697.0493031685247
2023-04-20,36500,84.8502,제주시,430.16987585179527
2023-04-21,115650,125.659,제주시,920.3479257355223
2023-04-21,35000,84.097,서귀포시,416.18607084676034
2023-04-21,55500,84.3616,제주시,657.8822592269469
2023-04-21,30800,82.581,제주시,372.96714740678846
2023-04-21,35000,83.34,제주시,419.966402687785
2023-04-21,35000,83.34,제주시,419.966402687785
2023-04-22,11000,84.87,한림읍,129.60999175209142
2023-04-23,14200,21.2369,제주시,668.6474956326018
2023-04-23,19700,81.02,제주시,243.14983954579117
2023-04-23,11700,71.64,서귀포시,163.31658291457288
2023-04-23,60000,49.22,제주시,1219.016659894352
2023-04-23,11000,36.54,제주시,301.03995621237
2023-04-23,13500,84.9,서귀포시,159.01060070671377
2023-04-24,20500,68.2038,제주시,300.5697629750835
2023-04-24,21500,49.06,제주시,438.23889115368934
2023-04-24,20000,84.23,서귀포시,237.44509082274723
2023-04-24,37000,84.9873,제주시,435.3591654282463
2023-04-25,25600,63.68,제주시,402.0100502512563
2023-04-25,27000,60.9375,서귀포시,443.0769230769231
2023-04-25,25600,63.68,제주시,402.0100502512563
2023-04-25,25600,63.68,제주시,402.0100502512563
2023-04-25,25600,63.68,제주시,402.0100502512563
2023-04-25,25600,63.68,제주시,402.0100502512563
2023-04-25,25000,59.9,제주시,417.3622704507513
2023-04-25,21500,82.77,제주시,259.7559502235109
2023-04-25,12500,55.2065,서귀포시,226.42261327923342
2023-04-25,41609,59.849,제주시,695.2330030576952
2023-04-25,50000,84.3616,제주시,592.6867200242765
2023-04-25,27000,49.5,제주시,545.4545454545455
2023-04-25,25600,63.68,제주시,402.0100502512563
2023-04-25,12700,49.8737,서귀포시,254.64322879593854
2023-04-26,34300,83.87,제주시,408.96625730296887
2023-04-26,23000,73.9403,안덕면,311.06176198906417
2023-04-26,50000,105.425,제주시,474.27080863172876
2023-04-26,28000,84.97,제주시,329.52806873014003
2023-04-26,35600,69.3935,제주시,513.0163487934749
2023-04-26,29000,55.79,제주시,519.8064169205951
2023-04-26,6850,21.7292,제주시,315.2440034607809
2023-04-26,29800,84.9,서귀포시,351.0011778563015
2023-04-26,20000,79.8388,서귀포시,250.504767105718
2023-04-26,22900,51.88,서귀포시,441.40323824209713
2023-04-26,35250,45.9078,제주시,767.843373021578
2023-04-26,23000,73.9403,안덕면,311.06176198906417
2023-04-26,39000,84.39,제주시,462.14006398862426
2023-04-27,21000,71.4198,제주시,294.03610763401747
2023-04-27,36800,69.0372,제주시,533.0459520374523
2023-04-27,51000,74.83,제주시,681.5448349592409
2023-04-27,60500,49.22,제주시,1229.1751320601381
2023-04-27,40500,84.67,애월읍,478.3276248966576
2023-04-28,29500,84.9237,서귀포시,347.37063976251625
2023-04-28,19300,84.78,제주시,227.64803019580089
2023-04-28,45000,125.08,제주시,359.76974736168853
2023-04-28,52000,84.3616,제주시,616.3941888252475
2023-04-28,35000,84.755,제주시,412.95498790631825
2023-04-29,39000,84.9873,제주시,458.8920932892326
2023-04-29,46500,84.9297,서귀포시,547.5116478687668
2023-04-30,40000,117.8,제주시,339.5585738539898
2023-05-01,18000,39.3,서귀포시,458.01526717557255
2023-05-01,18000,39.3,서귀포시,458.01526717557255
2023-05-01,29000,83.8944,한림읍,345.6726551474234
2023-05-01,6500,21.138,제주시,307.50307503075027
2023-05-01,36000,84.89,서귀포시,424.0782188714807
2023-05-01,29000,84.51,대정읍,343.1546562536978
2023-05-01,22000,73.42,제주시,299.645873059112
2023-05-02,18000,59.9,제주시,300.50083472454094
2023-05-02,18000,84.02,애월읍,214.23470602237563
2023-05-02,28300,59.97,제주시,471.9026179756545
2023-05-02,36200,84.9756,애월읍,426.0046413323354
2023-05-02,89000,120.9434,제주시,735.8814122969918
2023-05-02,52600,84.9767,제주시,618.9932063730412
2023-05-02,37000,59.93,제주시,617.3869514433505
2023-05-02,37300,69.3935,제주시,537.5143205055228
2023-05-02,33000,84.84,제주시,388.96746817538894
2023-05-03,52000,84.3616,제주시,616.3941888252475
2023-05-03,19500,56.75,대정읍,343.61233480176213
2023-05-03,29000,49.73,제주시,583.1490046249749
2023-05-03,37000,84.19,제주시,439.4821237676684
2023-05-03,61200,49.22,제주시,1243.396993092239
2023-05-03,36500,84.9873,제주시,429.47593346299976
2023-05-04,10000,39.8,제주시,251.2562814070352
2023-05-04,26000,62.24,제주시,417.73778920308484
2023-05-04,36200,69.3935,제주시,521.6626917506683
2023-05-04,22450,38.9956,제주시,575.7059770845941
2023-05-04,7500,28.5825,제주시,262.39832065074785
2023-05-05,36800,69.3935,제주시,530.3090347078617
2023-05-05,41000,84.84,애월읍,483.26261197548325
2023-05-05,43000,66.4409,제주시,647.1917147419737
2023-05-06,28500,59.97,제주시,475.2376188094047
2023-05-06,16000,84.61,제주시,189.10294291454912
2023-05-06,44000,66.4409,제주시,662.2426848522522
2023-05-06,29500,78.993,한림읍,373.4508120972745
2023-05-07,23700,80.31,제주시,295.10646245797534
2023-05-07,20000,81.16,제주시,246.4268112370626
2023-05-07,57900,84.95,제주시,681.577398469688
2023-05-08,69000,84.85,제주시,813.1997642899235
2023-05-08,30000,63.9524,서귀포시,469.098892301149
2023-05-08,30000,116.38,제주시,257.77625021481356
2023-05-08,18000,42.75,제주시,421.05263157894734
2023-05-08,22000,69.3756,제주시,317.1143745063105
2023-05-08,40000,84.9233,제주시,471.01325549054263
2023-05-08,34000,81.38,제주시,417.79306955025805
2023-05-08,5800,45.12,서귀포시,128.54609929078015
2023-05-08,21000,49.87,서귀포시,421.09484660116306
2023-05-09,15000,45.211,서귀포시,331.77766472761056
2023-05-09,32000,84.8,제주시,377.35849056603774
2023-05-09,34700,84.9136,제주시,408.6506755101656
2023-05-09,24000,81.21,제주시,295.53010712966386
2023-05-09,33000,45.9078,제주시,718.8320938925411
2023-05-09,39175,84.8667,서귀포시,461.60626017036134
2023-05-09,23500,63.68,제주시,369.0326633165829
2023-05-09,49500,84.991,서귀포시,582.4146086056171
2023-05-10,25500,59.5956,한림읍,427.88393774037013
2023-05-10,32000,84.6909,제주시,377.84460904300227
2023-05-10,16100,58.2203,제주시,276.5358474621395
2023-05-10,46500,77.552,제주시,599.5976892923458
2023-05-10,66900,148.7272,서귀포시,449.8168458762082
2023-05-10,22800,49.896,제주시,456.95045695045695
2023-05-10,19300,39.6682,제주시,486.53581458195737
2023-05-10,21000,63.7711,제주시,329.3027719452856
2023-05-10,16000,59.8944,서귀포시,267.1368274830368
2023-05-10,26500,84.44,제주시,313.8323069635244
2023-05-11,41800,84.72,애월읍,493.38999055712935
2023-05-11,30000,84.978,서귀포시,353.03254960107324
2023-05-11,32200,84.823,제주시,379.6140197823704
2023-05-11,28000,84.9979,한림읍,329.41990331525835
2023-05-11,16300,39.79,서귀포시,409.65066599648156
2023-05-11,85000,84.978,제주시,1000.2588905363742
2023-05-11,12000,49.8737,서귀포시,240.6077752402569
2023-05-12,35000,45.9078,제주시,762.3976753405739
2023-05-12,30000,83.94,제주시,357.39814152966403
2023-05-12,11800,53.59,제주시,220.19033401754058
2023-05-12,52000,47.33,제주시,1098.6689203465032
2023-05-12,63500,75.05,제주시,846.1025982678215
2023-05-12,32500,113.46,제주시,286.44456196016216
2023-05-12,14300,39.5816,제주시,361.27897811104145
2023-05-12,63500,75.05,제주시,846.1025982678215
2023-05-13,41200,84.64,제주시,486.76748582230624
2023-05-13,80700,84.978,제주시,949.657558426887
2023-05-13,80700,84.978,제주시,949.657558426887
2023-05-13,15500,44.6269,제주시,347.3241475432979
2023-05-13,7000,27.115,서귀포시,258.1596902083718
2023-05-13,26000,84.86,제주시,306.3869903370257
2023-05-14,11300,59.84,서귀포시,188.8368983957219
2023-05-14,30000,45.9078,제주시,653.4837217204919
2023-05-15,9400,35.94,서귀포시,261.54702281580416
2023-05-15,37000,81.43,제주시,454.3779933685374
2023-05-15,25300,83.3861,서귀포시,303.4078821290359
2023-05-15,20600,84.91,제주시,242.60982216464492
2023-05-15,35500,84.89,서귀포시,418.18824360937685
2023-05-15,110000,110.63,제주시,994.3053421314291
2023-05-15,33000,81.43,제주시,405.2560481395063
2023-05-15,6600,28.21,제주시,233.95958879829846
2023-05-16,21000,49.87,서귀포시,421.09484660116306
2023-05-16,51000,84.991,서귀포시,600.0635361391206
2023-05-16,24700,84.99,제주시,290.62242616778445
2023-05-16,41000,84.045,서귀포시,487.83389850675235
2023-05-16,27400,84.8055,제주시,323.0922522713739
2023-05-16,54000,84.3616,제주시,640.1016576262186
2023-05-17,21700,49.87,서귀포시,435.1313414878685
2023-05-17,30500,45.9078,제주시,664.3751170825001
2023-05-17,22000,59.97,제주시,366.85009171252295
2023-05-17,21000,59.986,제주시,350.08168572666955
2023-05-17,30000,84.99,제주시,352.9827038475115
2023-05-17,17700,74.4,제주시,237.9032258064516
2023-05-18,102000,126.0894,제주시,808.9498403513697
2023-05-18,21000,84.91,제주시,247.320692497939
2023-05-18,36500,59.98,서귀포시,608.5361787262422
2023-05-18,11500,58.944,대정읍,195.10043431053202
2023-05-18,28000,70.2897,제주시,398.35139430101424
2023-05-19,63000,46.74,제주시,1347.8818998716301
2023-05-19,40000,166.61,제주시,240.08162775343615
2023-05-19,15100,49.9626,서귀포시,302.2260650966923
2023-05-19,7200,25.87,제주시,278.31465017394663
2023-05-19,27300,82.44,제주시,331.1499272197962
2023-05-19,20000,46.74,제주시,427.89901583226356
2023-05-19,15200,22.36,제주시,679.7853309481217
2023-05-19,28300,84.9455,안덕면,333.15478748138514
2023-05-19,33000,82.61,제주시,399.46737683089214
2023-05-19,28000,83.83,제주시,334.0093045449123
2023-05-20,52000,84.945,제주시,612.1608099358409
2023-05-20,43800,74.94,서귀포시,584.4675740592475
2023-05-20,32000,84.6909,제주시,377.84460904300227
2023-05-20,32000,45.9078,제주시,697.0493031685247
2023-05-22,28500,84.92,제주시,335.6099858690532
2023-05-22,9500,59.94,서귀포시,158.49182515849182
2023-05-22,23500,84.97,서귀포시,276.56820054136756
2023-05-22,22700,53.89,제주시,421.2284282798293
2023-05-22,26500,84.91,제주시,312.09515958073257
2023-05-22,33500,84.776,제주시,395.1590072662074
2023-05-22,70000,110.9718,서귀포시,630.7908856123807
2023-05-22,12400,21.2369,제주시,583.8893623833987
2023-05-23,24000,76.28,제주시,314.6303093864709
2023-05-23,23500,63.68,제주시,369.0326633165829
2023-05-23,8400,28.9,제주시,290.6574394463668
2023-05-23,56900,47.33,제주시,1202.197337840693
2023-05-23,27000,72.46,제주시,372.6193762075628
2023-05-23,80000,84.67,제주시,944.8446911538915
2023-05-23,25000,59.58,제주시,419.6038939241356
2023-05-23,6500,30.72,서귀포시,211.58854166666669
2023-05-23,39600,84.9873,제주시,465.95197164752847
2023-05-23,118000,115.1601,제주시,1024.6604509721683
2023-05-24,54000,59.9799,제주시,900.3016010363472
2023-05-24,42000,84.9873,제주시,494.191485080712
2023-05-24,33500,84.01,제주시,398.76205213665037
2023-05-24,9000,49.4367,서귀포시,182.05098641292804
2023-05-24,29000,76.8842,제주시,377.1906321454863
2023-05-24,63000,75.014,제주시,839.8432292638707
2023-05-24,8500,27.06,제주시,314.1167775314117
2023-05-24,50000,84.3616,제주시,592.6867200242765
2023-05-24,43500,84.42,제주시,515.2807391613362
2023-05-24,26500,46.32,제주시,572.1070811744387
2023-05-24,63000,75.014,제주시,839.8432292638707
2023-05-25,16400,57.72,제주시,284.1302841302841
2023-05-25,33000,84.89,서귀포시,388.7383672988573
2023-05-25,51000,84.991,서귀포시,600.0635361391206
2023-05-25,70000,80.6583,제주시,867.8586084755073
2023-05-25,32000,83.521,제주시,383.13717508171595
2023-05-26,62000,84.9728,제주시,729.6452511862619
2023-05-26,36000,59.98,서귀포시,600.2000666888963
2023-05-26,6850,21.7292,제주시,315.2440034607809
2023-05-26,61000,84.9508,제주시,718.0626904043281
2023-05-26,29000,81.877,제주시,354.1898213173419
2023-05-26,75500,84.9963,제주시,888.2739601606187
2023-05-27,50000,84.991,서귀포시,588.2975844501183
2023-05-27,50500,84.9297,서귀포시,594.6094240295209
2023-05-27,70400,110.9718,서귀포시,634.3954049587372
2023-05-27,22000,108.75,서귀포시,202.29885057471265
2023-05-27,53000,59.56,제주시,889.8589657488246
2023-05-28,39500,84.907,서귀포시,465.21488216519253
2023-05-28,39000,73.33,제주시,531.8423564707487
2023-05-29,26500,84.63,한림읍,313.1277324825712
2023-05-29,39500,84.907,서귀포시,465.21488216519253
2023-05-29,28500,84.8239,서귀포시,335.9902103062934
2023-05-29,27000,84.56,대정읍,319.2999053926206
2023-05-29,48500,84.7938,제주시,571.9757812481573
2023-05-29,28500,77.8768,제주시,365.9626486964025
2023-05-30,29300,60.0674,제주시,487.78538774776337
2023-05-30,75000,76.6417,제주시,978.5795461217588
2023-05-30,23500,51.88,서귀포시,452.96838858905164
2023-05-30,41500,84.94,서귀포시,488.5801742406405
2023-05-30,39800,84.9873,제주시,468.30526443362714
2023-05-30,35000,77.4,제주시,452.1963824289405
2023-05-30,56500,84.647,제주시,667.4778787198601
2023-05-31,22000,62.35,서귀포시,352.8468323977546
2023-05-31,15500,84.24,서귀포시,183.99810066476735
2023-05-31,51400,49.22,제주시,1044.2909386428282
2023-05-31,25700,84.94,서귀포시,302.5665175417942
2023-05-31,37000,84.32,제주시,438.8045540796964
2023-05-31,22000,62.35,서귀포시,352.8468323977546
2023-06-01,12800,33.44,제주시,382.7751196172249
2023-06-01,20600,42.75,제주시,481.87134502923976
2023-06-01,20800,84.75,서귀포시,245.42772861356931
2023-06-01,45800,73.9049,제주시,619.7153368721154
2023-06-01,31500,45.9078,제주시,686.1579078065165
2023-06-01,30500,84.15,제주시,362.448009506833
2023-06-01,17000,84.84,제주시,200.37718057520036
2023-06-02,36000,84.0,제주시,428.57142857142856
2023-06-02,11800,74.97,제주시,157.39629185007337
2023-06-02,11800,74.97,제주시,157.39629185007337
2023-06-02,14000,84.69,서귀포시,165.30877317274766
2023-06-02,50000,84.9789,서귀포시,588.3813511353995
2023-06-02,18500,57.13,대정읍,323.8228601435323
2023-06-02,21000,79.8388,서귀포시,263.0300054610039
2023-06-03,52300,77.6801,제주시,673.2741075256083
2023-06-03,40500,84.75,제주시,477.87610619469024
2023-06-03,35500,84.4434,서귀포시,420.39993652553073
